; Some pipe(|) separated metadata about the audio chapters included in the corpus.
;
; The meaning of the fields in left-to-right order is as follows:
;
; chapter_id: the ID of the chapter in the LibriVox's database
; reader_id: the ID of the reader in the LibriVox's database
; duration: how many minutes of this chapter are used in the corpus
; subset: the corpus subset to which this chapter is assigned
; project_id: the LibriVox project ID
; book_id: the Project Gutenberg's ID for the book on which the LibriVox project is based
; chapter_title: the title of the chapter on LibriVox
; project_title: the title of the LibriVox project
;
;ID    |READER|MINUTES| SUBSET           | PROJ.|BOOK ID| CH. TITLE | PROJECT TITLE
58763  | 5809 | 9.00  | train-clean-360  | 5227 | 33405 | 14 - Air - Chapter XIV. How Dew is Formed | Nature's Miracles: Familiar Talks on Science, Vol. 1.
58776  | 6115 | 11.85 | train-clean-360  | 5227 | 33405 | 27 - Water - Chapter XXVII. Glacial and Preglacial Lakes and Rivers | Nature's Miracles: Familiar Talks on Science, Vol. 1.
58778  | 6115 | 5.16  | train-clean-360  | 5227 | 33405 | 29 - Water - Chapter XXIX. Drainage Before the Ice Age | Nature's Miracles: Familiar Talks on Science, Vol. 1.
58843  | 6104 | 9.29  | train-clean-360  | 5229 | 21647 | Chapter 1 | Subspace Survivors
58845  | 6104 | 15.86 | train-clean-360  | 5229 | 21647 | Chapter 3 | Subspace Survivors
58868  | 6139 | 12.12 | train-clean-360  | 5232 | 15741 | 01 - The Invitations Are Sent | Little Colonel's House Party
58869  | 6139 | 12.96 | train-clean-360  | 5232 | 15741 | 02 - "One Flew Into the Cuckoo's Nest" | Little Colonel's House Party
58876  | 6411 | 18.23 | train-other-500  | 5232 | 15741 | 09 - Her Sacred Promise | Little Colonel's House Party
58929  | 5468 | 5.95  | train-other-500  | 5235 | 113   | "I Won't!" Said Mary | Secret Garden (version 3)
59146  | 5244 | 10.32 | train-other-500  | 5242 | 34277 | Valedictory | Mysterious Disappearance
59150  | 6123 | 4.95  | dev-other        | 5244 | 12600 | 01 - Ch.1: Dostoevsky the Sensationalist | Old and New Masters
59157  | 7148 | 8.83  | train-clean-100  | 5244 | 12600 | 08 - Ch.5.i - Keats: 1. The Biography | Old and New Masters
59167  | 7126 | 10.90 | train-clean-360  | 5244 | 12600 | 18 - Ch.12 - Turgenev | Old and New Masters
59171  | 7402 | 10.65 | train-clean-100  | 5244 | 12600 | 22 - Ch.16 - Mr Bernard Shaw | Old and New Masters
59175  | 7126 | 10.80 | train-clean-360  | 5244 | 12600 | 26 - Ch.19 - Tchehov: The Perfect Story-Teller | Old and New Masters
59185  | 6733 | 10.02 | train-other-500  | 5244 | 12600 | 36 - Ch.26.ii - Mr Rudyard Kipling: 2. The Poet of Life with a Capital Hell | Old and New Masters
59186  | 6123 | 5.11  | dev-other        | 5244 | 12600 | 37 - Ch.27.i - Mr Thomas Hardy: 1. His Genius as a Poet | Old and New Masters
59224  | 3268 | 12.69 | train-other-500  | 5246 | 35211 | 05 - Another Scene at the Battle Front | War
59225  | 3268 | 10.78 | train-other-500  | 5246 | 35211 | 06 - The Phantom Basilica | War
59226  | 3268 | 6.59  | train-other-500  | 5246 | 35211 | 07 - The Flag Which Our Naval Brigade do not Yet Possess | War
59231  | 4703 | 10.56 | train-other-500  | 5246 | 35211 | 12 - Some Words Uttered by Her Majesty, the Queen of the Belgians | War
59234  | 6037 | 3.60  | train-clean-360  | 5246 | 35211 | 15 - Above All Let Us Never Forget! | War
59239  | 6037 | 4.53  | train-clean-360  | 5246 | 35211 | 20 - All-Souls' Day with the Armies at the Front | War
59268  | 5883 | 25.03 | train-clean-360  | 5247 | 18776 | The Shooting-Match | Wit and Humor of America, Vol 04
59283  | 5906 | 6.49  | train-other-500  | 5247 | 18776 | As Good as a Play | Wit and Humor of America, Vol 04
59288  | 5189 | 9.08  | train-clean-360  | 5247 | 18776 | The Loafer and the Squire | Wit and Humor of America, Vol 04
59414  | 6153 | 6.27  | train-other-500  | 5253 | 32167 | 02 - The Ballad of St. Barbara | Ballad of St. Barbara and Other Verses
59777  | 6111 | 10.31 | train-other-500  | 5264 | 33917 | 02 - The Foundation of Faith | Science of Being Well
59779  | 6111 | 10.18 | train-other-500  | 5264 | 33917 | 04 - What to Think | Science of Being Well
59791  | 6111 | 9.66  | train-other-500  | 5264 | 33917 | 16 - Supplementary Instructions | Science of Being Well
60017  | 1901 | 4.56  | train-other-500  | 5271 | 34448 | The Two Sailors | Rick and Ruddy
60173  | 6227 | 17.26 | train-other-500  | 5278 | 675   | 06 - Chapter 4: An American Railroad. Lowell and its Factory System | American Notes for General Circulation
60445  | 7391 | 30.15 | train-other-500  | 5287 | 22396 | 07 - How Sir Perceval Was Taught Chivalry, and Ended the Evil Wrought by Sir Balin's Dolorous Stroke | King Arthur's Knights: The Tales Retold for Boys & Girls
60480  | 6006 | 8.08  | train-clean-360  | 5289 | 35450 | Siamese Cat | Our Cats and All About Them
60489  | 6006 | 8.59  | train-clean-360  | 5289 | 35450 | Diseases of Cats | Our Cats and All About Them
60531  | 4712 | 8.85  | train-other-500  | 5290 | 6424  | Introduction: The Owner of the Voice | Modern Utopia
60535  | 6945 | 30.07 | train-other-500  | 5290 | 6424  | Chapter 3: Utopian Economics, Sections 1-4 | Modern Utopia
60544  | 6211 | 8.90  | train-other-500  | 5290 | 6424  | Chapter 8: My Utopian Self | Modern Utopia
60547  | 6625 | 7.67  | train-other-500  | 5290 | 6424  | Chapter 9: The Samurai, Sections 6-8 | Modern Utopia
60774  | 6494 | 8.53  | train-clean-360  | 5297 | 3439  | 10 - Three Hundred and Ninety-third Night to Three Hundred and Ninety-sixth Night | Book of a Thousand Nights and a Night (Arabian Nights), Volume 05
60781  | 6346 | 6.13  | train-other-500  | 5297 | 3439  | 17 - Four Hundred and Twenty-first Night to Four Hundred and Twenty-fourth Night | Book of a Thousand Nights and a Night (Arabian Nights), Volume 05
60784  | 6346 | 7.51  | train-other-500  | 5297 | 3439  | 20 - Four Hundred and Thirty-third Night to Four Hundred and Thirty-sixth Night | Book of a Thousand Nights and a Night (Arabian Nights), Volume 05
60800  | 6494 | 7.97  | train-clean-360  | 5297 | 3439  | 36 - Four Hundred and Ninety-seventh Night to Five Hundredth Night | Book of a Thousand Nights and a Night (Arabian Nights), Volume 05
60801  | 6494 | 8.65  | train-clean-360  | 5297 | 3439  | 37 - Five Hundred and First Night to Five Hundred and Fourth Night | Book of a Thousand Nights and a Night (Arabian Nights), Volume 05
61313  | 6184 | 8.95  | train-other-500  | 5317 | 16653 | 00 - Preface | Myths of Babylonia and Assyria
61316  | 6782 | 23.36 | train-clean-360  | 5317 | 16653 | 03 - Chapter 2: The Land of Rivers and the God of the Deep | Myths of Babylonia and Assyria
61317  | 6918 | 8.54  | train-clean-360  | 5317 | 16653 | 04 - Chapter 3: Rival Pantheons and Representative Deities | Myths of Babylonia and Assyria
61323  | 6458 | 2.72  | train-clean-360  | 5317 | 16653 | 10 - Chapter 8: Deified Heroes: Etana and Gilgamesh | Myths of Babylonia and Assyria
61334  | 6531 | 21.46 | train-clean-100  | 5317 | 16653 | 21 - Chapter 17: The Hebrews in Assyrian History | Myths of Babylonia and Assyria
61336  | 4198 | 3.71  | test-other       | 5317 | 16653 | 23 - Chapter 19: Assyria's Age of Splendour (Part 1) | Myths of Babylonia and Assyria
61356  | 5968 | 8.99  | train-clean-360  | 5318 | 35486 | The Dance | Great Gold Rush: A Tale of the Klondike
61421  | 5717 | 7.48  | train-clean-360  | 5319 | 361   | 15 - After the Storm | Miss Billy Married
61422  | 5139 | 7.31  | train-clean-360  | 5319 | 361   | 16 - Into Training for Mary Ellen | Miss Billy Married
61724  | 6051 | 10.14 | train-other-500  | 5326 | 35587 | 020 - An Unsafe Position. | Headless Horseman - A Strange Tale of Texas
61725  | 6254 | 10.89 | train-other-500  | 5326 | 35587 | 021 - A Duel within Doors. | Headless Horseman - A Strange Tale of Texas
61727  | 5076 | 10.15 | train-other-500  | 5326 | 35587 | 023 - Vows of Vengeance. | Headless Horseman - A Strange Tale of Texas
61735  | 4153 | 2.16  | dev-other        | 5326 | 35587 | 031 - A Stream Cleverly Crossed. | Headless Horseman - A Strange Tale of Texas
61739  | 6254 | 8.36  | train-other-500  | 5326 | 35587 | 035 - An Uncourteous Host. | Headless Horseman - A Strange Tale of Texas
61741  | 6233 | 6.56  | train-clean-360  | 5326 | 35587 | 037 - A Man Missing. | Headless Horseman - A Strange Tale of Texas
61742  | 6233 | 5.53  | train-clean-360  | 5326 | 35587 | 038 - The Avengers. | Headless Horseman - A Strange Tale of Texas
61743  | 6233 | 5.14  | train-clean-360  | 5326 | 35587 | 039 - The Pool of Blood. | Headless Horseman - A Strange Tale of Texas
61758  | 4586 | 6.34  | train-clean-360  | 5326 | 35587 | 054 - A Prairie Palanquin. | Headless Horseman - A Strange Tale of Texas
61776  | 4586 | 4.70  | train-clean-360  | 5326 | 35587 | 072 - Zeb Stump on the Trail. | Headless Horseman - A Strange Tale of Texas
61777  | 6378 | 7.30  | train-clean-360  | 5326 | 35587 | 073 - The Prairie Island. | Headless Horseman - A Strange Tale of Texas
61780  | 6378 | 9.65  | train-clean-360  | 5326 | 35587 | 076 - Lost in the Chalk. | Headless Horseman - A Strange Tale of Texas
61781  | 6378 | 6.22  | train-clean-360  | 5326 | 35587 | 077 - Another Link. | Headless Horseman - A Strange Tale of Texas
61803  | 6836 | 9.04  | train-clean-100  | 5326 | 35587 | 099 - Attempted Murder and Suicide. | Headless Horseman - A Strange Tale of Texas
61804  | 6836 | 8.56  | train-clean-100  | 5326 | 35587 | 100 - Joy. | Headless Horseman - A Strange Tale of Texas
61943  | 6241 | 2.58  | dev-clean        | 5332 | 18857 | Our Voyage to Iceland | Journey to the Centre of the Earth
61946  | 6241 | 2.34  | dev-clean        | 5332 | 18857 | Our Start - We Meet with Adventures by the Way | Journey to the Centre of the Earth
61948  | 5784 | 2.10  | train-other-500  | 5332 | 18857 | We Reach Mount Sneffels - The "Reykir" | Journey to the Centre of the Earth
61949  | 5784 | 14.57 | train-other-500  | 5332 | 18857 | The Ascent of Mount Sneffels | Journey to the Centre of the Earth
61957  | 6224 | 11.34 | train-other-500  | 5332 | 18857 | Water, Where is it?  A Bitter Disappointment | Journey to the Centre of the Earth
61958  | 6224 | 7.77  | train-other-500  | 5332 | 18857 | Under the Ocean | Journey to the Centre of the Earth
62014  | 5456 | 2.52  | train-clean-100  | 5333 | 19323 | The Woman Who Married an Owl | Wit and Humor of America, Vol 05
62021  | 6276 | 19.43 | train-other-500  | 5333 | 19323 | Simon Starts in the World | Wit and Humor of America, Vol 05
62043  | 5456 | 8.44  | train-clean-100  | 5333 | 19323 | A Bully Boat and a Brag Captain | Wit and Humor of America, Vol 05
62347  | 6215 | 15.60 | train-clean-360  | 5343 | 34000 | 29 - Mrs. Prime Reads Her Recantation. | Rachel Ray
62512  | 6540 | 13.52 | train-other-500  | 5350 | 1268  | 05 - Volume I Chapter 5 | Mysterious Island (version 2)
62516  | 6510 | 13.03 | train-clean-360  | 5350 | 1268  | 09 - Volume I Chapter 9 | Mysterious Island (version 2)
62534  | 6153 | 13.35 | train-other-500  | 5350 | 1268  | 27 - Volume II Chapter 5 | Mysterious Island (version 2)
62535  | 6153 | 10.54 | train-other-500  | 5350 | 1268  | 28 - Volume II Chapter 6 | Mysterious Island (version 2)
62554  | 6529 | 13.33 | train-clean-100  | 5350 | 1268  | 47 - Volume III Chapter 5 | Mysterious Island (version 2)
62556  | 6529 | 11.71 | train-clean-100  | 5350 | 1268  | 49 - Volume III Chapter 7 | Mysterious Island (version 2)
62558  | 6510 | 12.02 | train-clean-360  | 5350 | 1268  | 51 - Volume III Chapter 9 | Mysterious Island (version 2)
62797  | 6467 | 1.40  | dev-other        | 5360 | 35690 | 09 - Animals Part 5 | Omens and Superstitions of Southern India
62813  | 6402 | 8.40  | train-other-500  | 5360 | 35690 | 25 - Rain-Making Ceremonies | Omens and Superstitions of Southern India
62827  | 3245 | 5.58  | train-other-500  | 5361 | 35679 | The Bigger the Year | Pieces of Hate and other Enthusiasms
62828  | 3245 | 4.28  | train-other-500  | 5361 | 35679 | For Old Nassau | Pieces of Hate and other Enthusiasms
62844  | 6211 | 5.98  | train-other-500  | 5361 | 35679 | The Young Pessimists | Pieces of Hate and other Enthusiasms
62850  | 6330 | 7.67  | train-clean-360  | 5361 | 35679 | With A Stein on the Table | Pieces of Hate and other Enthusiasms
62851  | 6330 | 8.47  | train-clean-360  | 5361 | 35679 | Art for Argument's Sake | Pieces of Hate and other Enthusiasms
63091  | 6284 | 17.71 | train-other-500  | 5372 | 5874  | 07 - Susan to the Rescue | Dawn
63095  | 5984 | 8.72  | train-clean-360  | 5372 | 5874  | 11 - Not Pats But Scratches | Dawn
63101  | 6288 | 8.26  | train-clean-360  | 5372 | 5874  | 17 - Daniel Burton Takes the Plunge | Dawn
63105  | 6288 | 9.01  | train-clean-360  | 5372 | 5874  | 21 - The Lion | Dawn
63111  | 6288 | 7.80  | train-clean-360  | 5372 | 5874  | 27 - For the Sake of John | Dawn
63225  | 6087 | 8.04  | train-other-500  | 5376 | 17226 | 17 - Chapter 17 | Emily Fox-Seton
63229  | 6087 | 10.42 | train-other-500  | 5376 | 17226 | 21 - Chapter 21 | Emily Fox-Seton
63240  | 6128 | 4.00  | test-other       | 5377 | 19717 | Book 1, Chapter 1 | Bostonians, Vol. 1 & 2
63241  | 6128 | 2.71  | test-other       | 5377 | 19717 | Book 1, Chapter 2 | Bostonians, Vol. 1 & 2
63244  | 6128 | 3.41  | test-other       | 5377 | 19717 | Book 1, Chapter 5 | Bostonians, Vol. 1 & 2
63255  | 6353 | 30.20 | train-other-500  | 5377 | 19717 | Book 1, Chapter 16 | Bostonians, Vol. 1 & 2
63485  | 6070 | 2.24  | test-other       | 5385 | 33800 | Chapter 07 - "Your Money or your Life" | Mysteries of Paris - Volume 1
63496  | 4015 | 9.57  | train-other-500  | 5385 | 33800 | Chapter 18 - The Isle Adam | Mysteries of Paris - Volume 1
63500  | 7239 | 19.74 | train-other-500  | 5385 | 33800 | Chapter 22 - History of David and Cecily | Mysteries of Paris - Volume 1
63505  | 7246 | 13.30 | train-other-500  | 5385 | 33800 | Chapter 25 - Tom and Sarah - part 2 | Mysteries of Paris - Volume 1
63713  | 6371 | 21.30 | train-clean-360  | 5394 | 16127 | King's Dagger | Diamond Cross Mystery
63718  | 6311 | 10.47 | train-other-500  | 5394 | 16127 | The Colonel is Surprized | Diamond Cross Mystery
63719  | 6311 | 11.06 | train-other-500  | 5394 | 16127 | The Diamond Cross | Diamond Cross Mystery
63722  | 6432 | 4.66  | test-other       | 5394 | 16127 | No Alimony | Diamond Cross Mystery
63723  | 6432 | 5.36  | test-other       | 5394 | 16127 | The Odd Coin | Diamond Cross Mystery
63729  | 4015 | 9.61  | train-other-500  | 5394 | 16127 | Amy's Test | Diamond Cross Mystery
63821  | 6563 | 11.14 | train-clean-100  | 5397 | 20064 | Peter Force, Printer | Captains of Industry
63839  | 6683 | 8.90  | train-clean-360  | 5397 | 20064 | Sir Henry Cole | Captains of Industry
63840  | 6251 | 8.84  | train-other-500  | 5397 | 20064 | Charles Summers | Captains of Industry
63841  | 6683 | 7.64  | train-clean-360  | 5397 | 20064 | William B. Astor, House-Owner | Captains of Industry
63885  | 5985 | 9.51  | train-clean-360  | 5400 | 8101  | Cope Is "Entertained" | Bertram Cope's Year
64025  | 5694 | 2.66  | dev-clean        | 5405 | 13202 | 02 - Shiloh | 'Co. Aytch,' Maury Grays, First Tennessee Regiment or, A Side Show of the Big Show
64029  | 5694 | 2.85  | dev-clean        | 5405 | 13202 | 06 - Murfreesboro | 'Co. Aytch,' Maury Grays, First Tennessee Regiment or, A Side Show of the Big Show
64038  | 5694 | 2.49  | dev-clean        | 5405 | 13202 | 15 - Advance into Tennessee | 'Co. Aytch,' Maury Grays, First Tennessee Regiment or, A Side Show of the Big Show
64062  | 6324 | 3.00  | train-other-500  | 5407 | 34259 | 05 - Part I: Hunting Dogs, Chapter 5: Training for Skunk, Opossum and Mink | Hunting Dogs
64063  | 6324 | 4.40  | train-other-500  | 5407 | 34259 | 06 - Part I: Hunting Dogs, Chapter 6: Wolf and Coyote Hunting | Hunting Dogs
64075  | 5319 | 7.60  | train-clean-360  | 5407 | 34259 | 18 - Part III: Dog Lore, Chapter 18: The Dog on the Trap Line | Hunting Dogs
64094  | 6943 | 8.95  | train-other-500  | 5408 | 35196 | 07 - Volume One, Chapter 7: An Inveterate Novel Reader | Gwen Wynn - A Romance of the Wye
64095  | 5894 | 10.29 | train-other-500  | 5408 | 35196 | 08 - Volume One, Chapter 8: A Suspicious Stranger | Gwen Wynn - A Romance of the Wye
64098  | 5894 | 9.63  | train-other-500  | 5408 | 35196 | 11 - Volume One, Chapter 11: A Weed by the Wyeside | Gwen Wynn - A Romance of the Wye
64100  | 5894 | 10.08 | train-other-500  | 5408 | 35196 | 13 - Volume One, Chapter 13: Among the Arrows | Gwen Wynn - A Romance of the Wye
64110  | 7205 | 4.75  | train-other-500  | 5408 | 35196 | 23 - Volume Two, Chapter 3: A Suspicious Waif | Gwen Wynn - A Romance of the Wye
64112  | 7205 | 5.18  | train-other-500  | 5408 | 35196 | 25 - Volume Two, Chapter 5: A French Femme de Chambre | Gwen Wynn - A Romance of the Wye
64127  | 7205 | 7.12  | train-other-500  | 5408 | 35196 | 40 - Volume Two, Chapter 20: Hue and Cry | Gwen Wynn - A Romance of the Wye
64131  | 2234 | 8.38  | train-other-500  | 5408 | 35196 | 44 - Volume Two, Chapter 24: Suicide, or Murder | Gwen Wynn - A Romance of the Wye
64139  | 2234 | 8.09  | train-other-500  | 5408 | 35196 | 52 - Volume Three, Chapter 5: Maternal Solicitude | Gwen Wynn - A Romance of the Wye
64149  | 2234 | 7.72  | train-other-500  | 5408 | 35196 | 62 - Volume Three, Chapter 15: Still Alive | Gwen Wynn - A Romance of the Wye
64159  | 2234 | 5.87  | train-other-500  | 5408 | 35196 | 72 - Volume Three, Chapter 25: Coracle Dick on his Death-Bed | Gwen Wynn - A Romance of the Wye
64257  | 6345 | 2.46  | dev-clean        | 5410 | 8201  | 12 - Mary's Dream | Mary Marston
64259  | 6199 | 10.82 | train-other-500  | 5410 | 8201  | 14 - Ungenerous Benevolence | Mary Marston
64264  | 6689 | 10.47 | train-other-500  | 5410 | 8201  | 19 - Mary in the Shop | Mary Marston
64282  | 6590 | 9.17  | train-other-500  | 5410 | 8201  | 37 - Lydgate Street | Mary Marston
64283  | 6590 | 9.93  | train-other-500  | 5410 | 8201  | 38 - Godfrey and Letty | Mary Marston
64285  | 6590 | 10.91 | train-other-500  | 5410 | 8201  | 40 - Godfrey and Sepia | Mary Marston
64286  | 6689 | 17.89 | train-other-500  | 5410 | 8201  | 41 - The Helper | Mary Marston
64290  | 6426 | 11.34 | train-clean-360  | 5410 | 8201  | 45 - The Sapphire | Mary Marston
64291  | 6426 | 5.58  | train-clean-360  | 5410 | 8201  | 46 - Reparation | Mary Marston
64292  | 6426 | 8.22  | train-clean-360  | 5410 | 8201  | 47 - Another Change | Mary Marston
64298  | 3380 | 6.24  | train-clean-360  | 5410 | 8201  | 53 - A Friend in Need | Mary Marston
64300  | 3380 | 8.55  | train-clean-360  | 5410 | 8201  | 55 - Disappearance | Mary Marston
64301  | 6295 | 4.15  | dev-clean        | 5410 | 8201  | 56 - A Catastrophe | Mary Marston
64469  | 6534 | 9.14  | train-other-500  | 5420 | 15992 | 28 - Part 4, Chapter 1 | Come Rack! Come Rope!
64470  | 6534 | 8.63  | train-other-500  | 5420 | 15992 | 29 - Part 4, Chapter 2 | Come Rack! Come Rope!
64577  | 7376 | 8.13  | train-other-500  | 5424 | 19209 | 04 Chapter III | Andes and The Amazon
64588  | 7030 | 20.57 | train-clean-360  | 5424 | 19209 | 15 Chapter XIV | Andes and The Amazon
64670  | 4572 | 4.13  | dev-other        | 5427 | 24869 | 29 Book 2 : Canto 85 - 87 | Ramayan, Book 2
64708  | 6189 | 12.64 | train-clean-360  | 5428 | 14916 | 03 - The Enchanted Stag (Grimm's Fairy Tales) | Fairy Tales Every Child Should Know
64713  | 6359 | 18.27 | train-clean-360  | 5428 | 14916 | 08 - The Story of Aladdin; or, The Wonderful Lamp Part 4 (Arabian Nights Entertainments) | Fairy Tales Every Child Should Know
64714  | 6351 | 17.43 | train-other-500  | 5428 | 14916 | 09 - The Story of Aladdin; or, The Wonderful Lamp Part 5 (Arabian Nights Entertainments) | Fairy Tales Every Child Should Know
